rank,GID_3,NAME_3,NAME_2,NAME_1,TYPE_3,cells,risk_mean,risk_max,risk_p75,risk_p90,risk_p95,class_max,class_3plus_cells,class_3plus_pct,risk_mean_norm,risk_max_norm,risk_p75_norm,risk_p90_norm,risk_p95_norm
264,THA.10.22.4_1,MueangLen,SanSai,ChiangMai,Tambon,1418,0.34997227787971497,0.4782152473926544,0.3605338931083679,0.3950696289539337,0.4255884289741516,3,8,0.5641748942172073,0.15600738722907354,0.6108252944422548,0.19346450283806704,0.3159466253357267,0.42418255287678835
265,THA.11.16.3_1,WiangChai,WiangChai,ChiangRai,Tambon,6168,0.34366148710250854,0.4901268780231476,0.3582339882850647,0.39504218101501465,0.41587111353874207,3,35,0.5674448767833982,0.13362596027794804,0.65307028405403,0.1853078147755785,0.3158492803180318,0.3897197742398871
266,THA.47.6.5_1,HuaiMai,Song,Phrae,Tambon,22496,0.3589971959590912,0.5035479664802551,0.37186872959136963,0.3949664831161499,0.4215053915977478,3,383,1.702524893314367,0.18801455588106067,0.7006686154695291,0.2336638730443402,0.3155808152312293,0.4097019265963605
267,THA.11.1.4_1,Sathan,ChiangKhong,ChiangRai,Tambon,7462,0.3446463346481323,0.5067179203033447,0.3665987253189087,0.3949228823184967,0.418704092502594,3,131,1.7555615116590726,0.1371187544741979,0.711910960911589,0.21497362964691663,0.3154261835690277,0.3997670272660118
268,THA.10.12.7_1,ThaPha,MaeChaem,ChiangMai,Tambon,49576,0.34537696838378906,0.5868558287620544,0.36701980233192444,0.3947449326515198,0.42141836881637573,3,719,1.450298531547523,0.13970997103642216,0.9961226876991094,0.2164669931159844,0.3147950792252098,0.40939329744145375
269,THA.75.5.6_1,SaenTo,NamPat,Uttaradit,Tambon,23710,0.35918307304382324,0.5016907453536987,0.37123578786849976,0.3946179747581482,0.42275768518447876,3,346,1.4592998734711091,0.18867377507255162,0.6940819196902547,0.23141912441697363,0.31434481888277727,0.41414322696936845
270,THA.20.5.5_1,ThaThungLang,MaeTha,Lamphun,Tambon,2843,0.3552112877368927,0.4844636023044586,0.36799365282058716,0.39461734890937805,0.427288681268692,3,5,0.17587055926837847,0.17458770791379058,0.6329852905442263,0.2199207858882067,0.3143425992895399,0.4302125535331538
271,THA.23.7.5_1,PaPong,SopMoei,MaeHongSon,Tambon,10707,0.347323477268219,0.5390436053276062,0.3684338927268982,0.3945566415786743,0.4166497588157654,3,163,1.5223685439432149,0.14661332878422415,0.8265550655186931,0.22148211118830363,0.3141272987455176,0.39248126531189037
272,THA.11.11.11_1,ThaSai,MuangChiangRai,ChiangRai,Tambon,3552,0.34059128165245056,0.5059453845024109,0.3551963269710541,0.3944827914237976,0.41568949818611145,3,12,0.33783783783783783,0.12273737571995413,0.7091711372973789,0.17453464906592647,0.3138653867435111,0.38907566942139327
273,THA.10.6.4_1,SanSai,Fang,ChiangMai,Tambon,4260,0.3390823304653168,0.482188880443573,0.355511873960495,0.39436569809913635,0.41801249980926514,3,4,0.09389671361502347,0.11738583072980331,0.6249179146858118,0.17565374683721174,0.31345011141829576,0.3973142710438314
274,THA.47.5.6_1,NamLao,RongKwang,Phrae,Tambon,11619,0.35698407888412476,0.48912301659584045,0.36703407764434814,0.3943423926830292,0.4240546226501465,3,122,1.0500043032963249,0.1808749699958557,0.6495100565013313,0.21651762098077906,0.31336745799393373,0.4187428583266402
275,THA.47.7.3_1,BanLao,SungMen,Phrae,Tambon,2370,0.3536224365234375,0.4945128858089447,0.36654141545295715,0.39416593313217163,0.4173961281776428,3,8,0.33755274261603374,0.16895279485367226,0.6686254048511642,0.2147703783233256,0.312741638395919,0.3951282887897964
276,THA.19.7.4_1,BanPao,MuangLampang,Lampang,Tambon,5137,0.35215994715690613,0.48118528723716736,0.3640269339084625,0.3941511809825897,0.42003804445266724,3,36,0.7007981312049835,0.16376602823766517,0.6213586383873577,0.20585268686517652,0.3126893194124673,0.404497931709035
277,THA.10.14.4_1,ChoLae,MaeTaeng,ChiangMai,Tambon,5590,0.35343870520591736,0.5438766479492188,0.37170490622520447,0.39412781596183777,0.4166387915611267,3,63,1.1270125223613596,0.1683011856961379,0.8436956100567867,0.23308286809073656,0.3126064545982732,0.39244236958277884
278,THA.75.9.1_1,BanKaeng,Tron,Uttaradit,Tambon,4483,0.3420012593269348,0.5137979388237,0.3572002947330475,0.3940025866031647,0.4165540635585785,3,41,0.9145661387463752,0.12773790789385653,0.7370204793412416,0.18164178661189978,0.31216232456097237,0.39214187893640895
279,THA.19.9.7_1,MaeTip,Ngao,Lampang,Tambon,26380,0.35882893204689026,0.5111086368560791,0.3706265091896057,0.39399251341819763,0.42260870337486267,3,282,1.068991660348749,0.1874178023849635,0.7274827815054613,0.22925829755296187,0.31212659967934275,0.4136148580839647
280,THA.75.6.3_1,BanMo,Phichai,Uttaradit,Tambon,4450,0.3446178734302521,0.522255539894104,0.36282649636268616,0.3939606249332428,0.4132698178291321,3,49,1.101123595505618,0.13701781582935682,0.767015639571035,0.2015952956461199,0.3120135061191543,0.38049419349124364
281,THA.75.2.3_1,SongHong,FakTha,Uttaradit,Tambon,8962,0.3554406464099884,0.503801167011261,0.3717603087425232,0.3938226103782654,0.4193976819515228,3,101,1.126980584690917,0.17540113598781887,0.7015665994764085,0.23327935493969945,0.3115240329628621,0.40222686504756855
282,THA.10.3.6_1,SopTia,ChomThong,ChiangMai,Tambon,10826,0.34427982568740845,0.5089074373245239,0.36314529180526733,0.3938218355178833,0.41692256927490234,3,57,0.5265102530944024,0.13581891839644325,0.7196761550049766,0.20272591416325617,0.31152128489504444,0.3934487965735399
283,THA.11.11.4_1,HuaiSak,MuangChiangRai,ChiangRai,Tambon,17405,0.343519389629364,0.5015536546707153,0.3624945878982544,0.3937613070011139,0.4187409281730652,3,154,0.8848032174662454,0.13312200691815504,0.6935957230763604,0.20041817136591547,0.3113066185205185,0.39989766618226685
284,THA.20.1.4_1,PaPhlu,BanHong,Lamphun,Tambon,32530,0.3513951897621155,0.5058605074882507,0.367631733417511,0.39370641112327576,0.41645023226737976,3,206,0.6332616046726098,0.16105379099654768,0.7088701181764288,0.21863722682752587,0.3111119284851287,0.3917736378488421
285,THA.75.5.1_1,BanFai,NamPat,Uttaradit,Tambon,15497,0.35658004879951477,0.5018240213394165,0.3705228567123413,0.3936675786972046,0.4220757782459259,3,174,1.122797960895657,0.1794420640187765,0.6945545873548927,0.2288906906348914,0.3109742080094973,0.4117248215949088
286,THA.19.12.2_1,MaePa,Thoen,Lampang,Tambon,32058,0.3545663356781006,0.5128880143165588,0.36797651648521423,0.3936525881290436,0.4178563356399536,3,245,0.7642398153347058,0.17230036423525025,0.7337934021639766,0.21986001131146993,0.3109210434667172,0.39676042968365616
287,THA.41.2.3_1,Sa,ChiangMuan,Phayao,Tambon,29390,0.35113364458084106,0.5369187593460083,0.3665568232536316,0.39356082677841187,0.42322611808776855,3,471,1.6025859135760463,0.1601262124131703,0.8190192293931643,0.2148250225949307,0.3105956088201562,0.4158045396600619
288,THA.47.2.5_1,TaPhaMok,Long,Phrae,Tambon,25318,0.3578062057495117,0.5007226467132568,0.3697986900806427,0.3935526907444,0.4222997725009918,3,317,1.2520736235089658,0.1837906699503963,0.6906485260368328,0.22632240986945304,0.3105667541080707,0.4125192245840456
289,THA.41.8.3_1,BanSang,MuangPhayao,Phayao,Tambon,2549,0.34349527955055237,0.49307766556739807,0.3636045455932617,0.39346298575401306,0.41614383459091187,3,6,0.23538642604943116,0.1330364997310593,0.6635353490833555,0.2043546728198019,0.31024861241071816,0.39068698841678845
290,THA.75.4.11_1,PhaChuk,MuangUttaradit,Uttaradit,Tambon,8436,0.3512172996997833,0.4991983473300934,0.3652855455875397,0.3933295011520386,0.41561809182167053,3,54,0.6401137980085349,0.16042289804256185,0.685242548164909,0.21031639456039,0.30977520488166765,0.388822424402504
291,THA.75.6.7_1,NaiMueang,Phichai,Uttaradit,Tambon,3239,0.3435221314430237,0.4883687496185303,0.3591337203979492,0.39323800802230835,0.41115590929985046,3,32,0.9879592466810744,0.13313173085043292,0.6468350238706683,0.1884987442915497,0.30945072148935127,0.37299714739991036
292,THA.19.6.3_1,DonFai,MaeTha,Lampang,Tambon,5145,0.35084399580955505,0.478386789560318,0.3658606708049774,0.39323434233665466,0.4176417291164398,3,10,0.1943634596695821,0.1590989635239446,0.611433674379119,0.21235609505059247,0.3094377210146754,0.3959993205930795
293,THA.10.17.3_1,MonChong,Omkoi,ChiangMai,Tambon,32702,0.3387609124183655,0.5390389561653137,0.3686271607875824,0.39312511682510376,0.4113808274269104,3,335,1.0244021772368663,0.11624591106005341,0.826538577111787,0.22216754271897846,0.309050349147301,0.3737948269314451
294,THA.75.6.2_1,BanKhon,Phichai,Uttaradit,Tambon,3921,0.3464420735836029,0.4834389090538025,0.3639547824859619,0.39305269718170166,0.417022168636322,3,59,1.5047181841366999,0.1434874016416323,0.6293511822451989,0.20559679947338566,0.3087935105012655,0.3938020289830257
295,THA.32.4.6_1,Puea,ChiangKlang,Nan,Tambon,9555,0.34780415892601013,0.5355863571166992,0.36283570528030396,0.39289623498916626,0.41811421513557434,3,109,1.1407639979068551,0.14831808208541988,0.8142938210857764,0.20162795537518366,0.3082386121919297,0.3976750077923577
296,THA.19.1.5_1,PongDon,ChaeHom,Lampang,Tambon,22513,0.3498765528202057,0.53462815284729,0.36631545424461365,0.392811119556427,0.41773784160614014,3,354,1.5724248212144094,0.15566789515867607,0.8108955181444877,0.2139689994697286,0.307936747511651,0.39634018669738585
297,THA.75.9.2_1,HatSongKhwae,Tron,Uttaradit,Tambon,3810,0.3512645363807678,0.4984649121761322,0.36428171396255493,0.39278048276901245,0.4168968200683594,3,22,0.5774278215223096,0.16059042448452326,0.6826413962805747,0.20675627270260738,0.30782809313793724,0.39335747616606065
298,THA.32.10.4_1,PaKlang,Pua,Nan,Tambon,2091,0.3552648425102234,0.4900914430618286,0.3698197305202484,0.39266130328178406,0.41544651985168457,3,11,0.5260640841702534,0.17477764167795753,0.6529446127988299,0.2263970304801942,0.3074054191685974,0.38821393877072374
299,THA.75.4.8_1,NamRit,MuangUttaradit,Uttaradit,Tambon,5309,0.34908127784729004,0.49421408772468567,0.36162588000297546,0.3926447927951813,0.41790270805358887,3,36,0.6780938029760784,0.1528474263235091,0.6675657076227067,0.1973372702575669,0.307346864185098,0.3969248909730517
300,THA.10.21.4_1,MakhamLuang,SanPaTong,ChiangMai,Tambon,2193,0.34916916489601135,0.4953139126300812,0.3633313775062561,0.3926381468772888,0.4097056984901428,3,14,0.6383948928408573,0.15315912063098175,0.6714662728051315,0.20338587321915957,0.30732329421881577,0.36785392708932163
301,THA.41.7.6_1,SiThoi,MaeChai,Phayao,Tambon,7424,0.34555739164352417,0.5014549493789673,0.3653537929058075,0.39258068799972534,0.41194161772727966,3,97,1.306573275862069,0.1403498480582734,0.6932456615143566,0.2105584359181765,0.3071195144206444,0.3757836881670208
302,THA.75.4.1_1,BanDan,MuangUttaradit,Uttaradit,Tambon,4148,0.34946560859680176,0.5031126141548157,0.3616511821746826,0.3923330008983612,0.414488285779953,3,38,0.9161041465766635,0.15421046796107002,0.6991246241356666,0.1974270052413052,0.3062410839732368,0.38481553013451897
303,THA.19.7.9_1,ThungFai,MuangLampang,Lampang,Tambon,11072,0.3502853810787201,0.4917643070220947,0.36086195707321167,0.39214515686035156,0.41863858699798584,3,40,0.36127167630057805,0.1571178180172416,0.6588774798273326,0.1946279924740992,0.30557488891728557,0.3995347098405032
304,THA.41.8.7_1,MaeKa,MuangPhayao,Phayao,Tambon,22297,0.346312940120697,0.5133869647979736,0.3595829904079437,0.39213719964027405,0.42031988501548767,3,191,0.8566174821724896,0.14302942557032713,0.7355629464487196,0.19009209515121403,0.3055466683746965,0.40549748853025197
305,THA.20.1.5_1,SiTia,BanHong,Lamphun,Tambon,3488,0.34218862652778625,0.49619537591934204,0.3546414375305176,0.39213094115257263,0.4119594395160675,3,6,0.17201834862385323,0.12840241183115067,0.6745924113375554,0.17256671542373145,0.30552447244232306,0.37584689372682706
306,THA.19.1.4_1,MueangMai,ChaeHom,Lampang,Tambon,16092,0.352998822927475,0.5087687373161316,0.37006357312202454,0.39209049940109253,0.4165031313896179,3,214,1.3298533432761621,0.16674112873503374,0.719184250865615,0.22726182628342959,0.30538104444122427,0.39196124632485563
307,THA.11.15.7_1,Wiang,Thoeng,ChiangRai,Tambon,12940,0.345329225063324,0.48466065526008606,0.3603646755218506,0.39203712344169617,0.4127975106239319,3,58,0.4482225656877898,0.13954064778088768,0.6336841453292412,0.19286436710465582,0.3051917448465537,0.37881914046146187
308,THA.47.5.9_1,RongKwang,RongKwang,Phrae,Tambon,10309,0.35344821214675903,0.4985801875591278,0.3640112578868866,0.391968309879303,0.41966116428375244,3,79,0.7663206906586477,0.1683349023743623,0.6830502242159102,0.20579709133932686,0.30494769528536203,0.4031613138004901
309,THA.19.4.5_1,SopPat,MaeMo,Lampang,Tambon,9818,0.3554820716381073,0.4775507152080536,0.3675747215747833,0.3918962776660919,0.4210926294326782,3,74,0.7537176614381749,0.17554805192114778,0.6084685092038604,0.2184350324530955,0.3046922306732354,0.4082380520088746
310,THA.32.7.1_1,NA,MuangNan,Nan,Tambon,9267,0.33783483505249023,0.5211099982261658,0.35204875469207764,0.39186808466911316,0.41896963119506836,3,80,0.8632782993417503,0.11296154723828168,0.7629529383873683,0.1633716805058305,0.3045922432826389,0.4007087689681418
311,THA.19.1.6_1,ThungPhueng,ChaeHom,Lampang,Tambon,25701,0.34913501143455505,0.5444026589393616,0.3674412667751312,0.39184150099754333,0.42398473620414734,3,500,1.945449593401035,0.15303799425717243,0.8455611253253157,0.21796173061896104,0.30449796341750984,0.4184950037484702
312,THA.32.3.1_1,Pon,Chalermphrakiet,Nan,Tambon,64483,0.34142738580703735,0.5762337446212769,0.3657667934894562,0.3918105959892273,0.41523680090904236,3,990,1.535288370578292,0.12570264659012875,0.9584511171054221,0.21202315606499095,0.3043883577895515,0.3874701636463816
313,THA.47.3.6_1,NamCham,MuangPhrae,Phrae,Tambon,3599,0.3565022349357605,0.47582924365997314,0.3662000298500061,0.3915039002895355,0.4177817702293396,3,19,0.5279244234509586,0.17916609459293348,0.6023632537672575,0.21355964305981287,0.3033006514083372,0.3964959810036641
314,THA.11.6.8_1,ThaKhaoPlueak,MaeChan,ChiangRai,Tambon,12256,0.34012266993522644,0.49319344758987427,0.3615884780883789,0.3914324641227722,0.41778236627578735,3,227,1.852154046997389,0.1210754288597643,0.6639459738322641,0.1972046231379066,0.30304730069453184,0.3964980949019854
315,THA.23.6.1_1,PangMapha,PangMaPha,MaeHongSon,Tambon,25809,0.3433624505996704,0.5235646367073059,0.3665256202220917,0.3913993835449219,0.4121988117694855,3,251,0.972528962764927,0.13256541749016218,0.7716583944540609,0.21471436001781172,0.3029299793377009,0.3766958352926528
316,THA.10.3.2_1,BanPae,ChomThong,ChiangMai,Tambon,23866,0.34105855226516724,0.5606480240821838,0.36241745948791504,0.39134687185287476,0.41479435563087463,3,238,0.9972345596245704,0.12439456630892108,0.9031758468514489,0.20014463292314194,0.30274374489559613,0.3859010169224959
317,THA.41.1.1_1,AngThong,ChiangKham,Phayao,Tambon,7768,0.34509578347206116,0.5010489225387573,0.3600133955478668,0.39128953218460083,0.41785165667533875,3,73,0.9397528321318229,0.1387127395033586,0.691805673977901,0.19161854112900983,0.3025403878770891,0.3967438355818341
318,THA.10.15.3_1,ThungPi,MaeWang,ChiangMai,Tambon,5870,0.34568244218826294,0.5024061799049377,0.35853126645088196,0.3912821412086487,0.411029189825058,3,18,0.30664395229982966,0.1407933439260778,0.6966192318452863,0.18636212156331658,0.3025141755379052,0.37254773261680635
319,THA.41.3.1_1,Chun,Chun,Phayao,Tambon,21991,0.3455170691013336,0.5048619508743286,0.3644186854362488,0.3911859393119812,0.41594260931015015,3,305,1.386931017234323,0.14020684283683887,0.7053287043187894,0.20724204653683737,0.3021729923488507,0.38997333634352455
320,THA.32.4.3_1,PhayaKaeo,ChiangKlang,Nan,Tambon,3407,0.3517110049724579,0.5106459259986877,0.36913105845451355,0.3909491300582886,0.4105287194252014,3,32,0.9392427355444672,0.16217384002207755,0.7258417622386522,0.22395463235978802,0.30133314054580645,0.37077279789134415
321,THA.23.2.2_1,MaeLaLuang,MaeLaNoi,MaeHongSon,Tambon,22813,0.3549763858318329,0.5288360118865967,0.369636207818985,0.3909483850002289,0.41762176156044006,3,448,1.963792574409328,0.1737546205853744,0.7903534998176234,0.22574616118707228,0.30133049817290486,0.3959285049993167
322,THA.41.7.1_1,BanLao,MaeChai,Phayao,Tambon,11290,0.33951911330223083,0.4870438575744629,0.35596051812171936,0.39079710841178894,0.4167085289955139,3,127,1.12488928255093,0.11893489541963682,0.6421362506821285,0.17724487810363873,0.3007939907789641,0.3926896956863685
323,THA.11.18.1_1,LaiNgao,WiengKaen,ChiangRai,Tambon,6711,0.34128662943840027,0.5029032230377197,0.35733407735824585,0.3907291293144226,0.4171694219112396,3,52,0.7748472656832066,0.12520344950155862,0.6983820116554011,0.18211625109011095,0.30055290067542223,0.3943242675632978
324,THA.10.2.1_1,ChiangDao,ChiangDao,ChiangMai,Tambon,23926,0.34349870681762695,0.5012316703796387,0.36105605959892273,0.39072513580322266,0.40977850556373596,3,70,0.29256875365710944,0.13304865464640664,0.6924537952032054,0.19531638346242383,0.30053873755666966,0.3681121397692659
325,THA.10.8.1_1,BanTan,Hot,ChiangMai,Tambon,29048,0.3486073911190033,0.5094699263572693,0.3666948676109314,0.3907235264778137,0.4111443758010864,3,144,0.49573120352519967,0.15116677146317595,0.7216710408507679,0.21531460144613898,0.3005330300312022,0.3729562434673936
326,THA.11.15.2_1,Ngao,Thoeng,ChiangRai,Tambon,7167,0.342632532119751,0.49064794182777405,0.35582971572875977,0.3906552493572235,0.4157056510448456,3,5,0.06976419701409237,0.1299767376059235,0.6549182539664924,0.17678098311703397,0.30029088297849965,0.3891329560658999
327,THA.10.2.6_1,PingKhong,ChiangDao,ChiangMai,Tambon,33492,0.3461824953556061,0.540666937828064,0.3614354133605957,0.39065447449684143,0.4139835834503174,3,161,0.4807118117759465,0.14256679892271515,0.8323122675966974,0.19666177404900206,0.30028813491068196,0.3830255867309757
328,THA.19.7.5_1,BanSadet,MuangLampang,Lampang,Tambon,11438,0.3486197590827942,0.4977208077907562,0.36128437519073486,0.3906114399433136,0.41325825452804565,3,27,0.23605525441510755,0.1512106348533425,0.6800024056162897,0.19612611221438989,0.3001355114518856,0.38045318386381083
329,THA.75.8.4_1,PhakKhuang,ThongSaenKhan,Uttaradit,Tambon,19886,0.35145899653434753,0.4978151023387909,0.36639153957366943,0.39054006338119507,0.41546139121055603,3,125,0.6285829226591572,0.16128008381184064,0.680336824330716,0.2142388385904399,0.2998823721279124,0.38826668053383967
330,THA.75.6.10_1,ThaMafueang,Phichai,Uttaradit,Tambon,6870,0.3446447253227234,0.47279858589172363,0.3582450747489929,0.3904673755168915,0.4097520411014557,3,37,0.5385735080058224,0.13711304694873047,0.5916149263628805,0.18534713328435432,0.2996245822276324,0.3680182826838011
331,THA.11.6.4_1,MaeRai,MaeChan,ChiangRai,Tambon,2011,0.33866265416145325,0.4676874577999115,0.35757383704185486,0.3904421031475067,0.40313607454299927,3,3,0.14917951268025859,0.11589743492179051,0.5734881425629939,0.18296656668984557,0.29953495293881016,0.34455453979218054
